RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
394712,"Jackson, TN",313,75298,75755,76172,76483,76796,77207,77544,77762,78005,78157,78705,79369,79785,79934,80067,80281,80568,80757,81002,81516,81948,82747,83180,83522,83583,83760,84101,84603,85018,85353,85740,85952,86235,86124,86118,86035,86170,86377,86564,86744,86898,87123,87484,87805,88130,88355,88717,89056,89429,89711,89972,90192,90331,90589,90757,91158,91477,91983,92209,92450,92571,92606,92618,92509,92668,92702,92790,92780,92773,92735,92764,92857,92901,92943,93034,93284,93355,93413,93423,93467,93529,93609,93744,93811,93869,94084,94290,94478,94723,94936,95227,95305,95545,95753,96043,96237,96445,96585,96655,96724,96723,96955,97124,97515,97708,97904,98069,98513,99083,99670,100201,100793,101358,101837,102341,102800,103348,103895,104432,104737,104925,105019,105341,105683,106177,106532,106768,107043,107177,107388,107425,107571,107705,107871,107941,107899,107882,107875,107905,107960,107815,107579,107388,107420,107518,107511,107369,106931,106222,105580,104902,103800,103307,103020,103155,102454,101654,100821,100344,100131,100244,100278,100510,101121,101591,101703,101135,100834,100601,100675,100270,99867,99214,98485,97471,96545,95305,94294,93597,93221,92530,91897,91439,91370,91021,90865,90964,90588,90508,90387,90798,91487,92597,93193,93710,93524,93857,94084,94299,94922,95372,95607,95189,94501,93960,93822,93840,94181,94345,94596,94668,94885,94912,95110,95287,95406,95263,94853,94458,94217,94151,94176,94287,94132,94164,94342,94706,95098,95559,96268,96969,97442,97703,97729,97783,97952,98340,98500,98577,98442,98291,98136,97933,97792,97800,97925,98130,98305,98432,98699,99101,99766,100499,101124,101851,102805,103665,104655,105332,106033,106563,107288,108206,108737,109065,109368,109940,110601,111181,111461,111748,112062,112378,112571,112369,112589,112877,113377,113693,113897,114277,114894,115745,116664,117786,118993,120512
394879,"Morgantown, WV",314,72440,72381,72381,72435,72503,72577,72658,72826,73012,73363,73719,74022,74297,74544,74636,74594,74644,74999,75410,75837,76223,76754,77383,78099,78516,79009,79634,80370,80963,81077,81240,81272,81433,80925,80190,79516,79561,79975,80535,81248,81956,82642,83037,83336,83572,84045,84722,85199,85476,85425,85717,85972,86483,86957,87496,88105,88712,89532,90030,90549,90938,91463,91599,91619,91585,91792,92149,92473,92818,93016,93404,93769,94093,94363,94618,95056,95468,95905,96196,96462,96693,96995,97327,97696,98122,98550,99054,99392,99690,99894,100280,100753,101332,101891,102558,103215,103908,104504,105071,105684,106553,107514,108481,109418,110337,111347,112523,114011,115539,116927,118338,119899,121008,121999,122763,123886,124980,126049,126535,126656,126674,127226,127870,128473,129173,130109,131117,131741,132145,132271,132703,133242,133840,133835,133571,133385,133650,134442,135231,135981,136325,136458,136559,136503,136645,137472,138317,138943,138777,137393,136085,134821,134579,134888,135100,135355,135143,134491,134000,133307,133068,133654,134446,135303,135326,135306,135239,135362,135768,136392,136939,137448,137800,137232,136425,135502,135514,135322,135304,134956,134586,134206,134095,134351,134465,134747,134969,135363,135471,135837,136156,136736,137057,137228,137103,136909,136982,137466,138012,138435,138649,138772,138965,139168,139504,139833,140267,140672,141109,141403,141781,142110,142524,142833,143053,143222,143451,143805,144156,144579,144910,145361,145807,146442,146946,147405,147868,148339,148863,149263,149618,149960,150317,150723,150915,151055,151196,151467,151898,152331,152820,153229,153660,153879,154084,154145,154450,154632,154875,154640,154646,154692,155153,155554,156009,156620,157221,157845,158477,159241,160078,161672,162398,163043,162730,162923,163006,163122,163367,163587,163621,163923,164359,164713,165148,165578,166371,166970,167584,168087,168446,168801,169220,169359,169305,168990,168920
394633,"Glens Falls, NY",315,81264,80812,80218,79920,79533,79339,78933,78679,78314,78462,78734,79229,79381,79399,79560,79722,79844,79754,79612,79673,80016,79970,79711,79093,78873,78888,79161,78812,78963,79161,80149,80474,80686,80408,80320,80235,80518,80776,81047,81724,82116,82526,82608,83024,83501,84182,84994,85775,86410,86860,87307,87800,88211,88643,88947,89423,89940,90653,91244,91875,92342,92998,93611,94267,94828,95387,95937,96561,97227,97868,98709,99548,100527,101274,102021,102933,103728,104583,105146,105906,106541,107217,107642,108068,108416,108781,108712,109144,110097,111727,113091,114058,114768,115608,116341,117677,118735,120265,122272,122774,122825,121484,121855,121950,123166,124243,125985,126882,128279,129463,130968,132752,134985,137566,139546,142961,145510,148103,149128,150884,152623,154146,154934,155986,157078,158628,159976,159568,159441,158774,159800,159976,160375,161225,162953,165176,166849,168338,169079,170220,170671,171654,171923,172543,172299,171858,170990,169880,168887,167900,167271,166735,166423,166136,165789,165387,165022,164452,163682,162869,162030,161268,160614,160176,160025,159885,159976,160099,160504,160757,161084,161286,161674,161916,162135,162093,161860,161476,160970,160542,160075,159933,159857,159915,159790,159596,159393,159351,159378,159395,159346,159330,159380,159602,160065,160462,160676,160675,160575,160685,160807,161095,161303,161326,161222,160736,159632,158896,158508,158883,159318,159447,159707,159798,160163,160623,160674,160401,160299,160211,160644,160918,161666,162184,162486,162604,162942,163287,164556,166146,168023,168965,169331,169291,168846,168865,168877,169298,169107,168981,168388,168239,168014,168635,168869,169573,170178,170766,171352,171782,172760,174141,175630,176152,176368,176069,176605,176653,177098,176982,176804,176526,176326,175757,175271,175732,176528,178168,179084,180210,180542,181613,182713,183649,184302,185198,186238,186757,187174,187023,187128,187200,187707,187857,187952,188173,188410
395232,"Winchester, VA",316,87589,87755,88188,88566,89040,89350,89715,90040,90466,90732,91188,91871,92693,93338,93581,93876,94124,94524,95006,95673,96405,97246,97117,96975,96220,96795,97045,97534,97815,98750,99657,100375,100666,101286,102547,103789,105995,107006,109207,111056,113192,113974,114091,114292,114890,115401,116220,116962,117481,118122,118515,119094,119781,120863,122481,123980,125497,126733,127636,128540,129243,130139,130717,131251,131606,132297,132893,133737,134418,135396,136370,137542,138681,139979,141451,142997,144342,145290,146193,147383,148814,150247,151661,152952,154361,155441,156261,157125,158435,160389,162574,164854,167462,170718,173682,176502,179248,182793,186990,190973,194431,197479,200922,203931,206566,208195,210570,213745,217294,221298,225246,230045,235376,240625,245598,249955,253489,256646,260162,263178,265911,266464,266720,266793,266772,266469,265021,264052,263770,263740,262812,261528,260376,259670,257886,255411,252642,250564,248882,246715,244525,241499,238793,235769,233746,230961,228390,224734,221981,219122,216901,214458,212200,209896,207695,204647,200226,198407,196952,197065,194822,193057,190781,188719,187074,187474,188220,189528,189867,188204,186711,186131,186629,186649,186773,188784,188937,187636,185253,184808,185541,185324,185107,183377,184537,184667,185016,183074,183262,184166,184560,184043,184170,187221,189772,191329,190027,189751,190135,191790,192888,192298,193225,193478,194319,192983,192048,193045,194372,196137,196885,197443,197105,198581,199996,201682,201482,201766,202666,203055,203606,203690,203980,204146,204923,205188,204943,204398,204794,205575,205867,205729,205735,205490,205686,205981,206628,206981,207179,207626,208288,208905,209674,210641,211495,212714,213559,214331,214393,214900,216163,218006,219268,219893,219989,220649,221554,222591,223832,224964,226433,227584,228308,228510,228755,229582,230363,230760,231092,231194,231468,232210,233552,234838,235250,235573,236029,236707,237622,238483,239266,240075,240709,241033,240861,240791,241438
395120,"St. Joseph, MO",317,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",81463,81863,82272,82856,83514,83969,84483,84786,85278,85823,86438,86772,86922,86874,86935,87260,87344,87475,87548,87933,88133,88086,87900,87922,88292,88740,88906,88964,89141,89634,89974,90199,90202,90360,90483,90745,90834,91222,91589,91965,92233,92356,92481,92641,92833,93171,93629,94342,94972,95374,95607,95936,96498,97236,98079,98701,99292,99743,100053,100218,100529,100971,101703,102367,102626,102658,102681,103091,103466,103659,103883,104134,104438,104611,104637,104592,104722,104931,105208,105355,105549,105829,106207,106560,106768,106901,106925,106986,107065,107196,107180,107065,106956,107000,107027,106939,106785,106678,106632,106491,106292,106004,105768,105598,105346,105050,104714,104591,104464,104345,104125,103936,103677,103396,102999,102478,102017,101592,101253,100813,100494,100238,100111,100073,100070,100161,100194,100292,100202,100026,99619,99334,98985,98696,98332,97878,97469,96947,96653,96436,96494,96520,96619,96458,96334,96123,96041,95993,96018,96119,96164,96103,95968,95909,95937,96086,96225,96371,96433,96502,96522,96590,96659,96778,96874,96971,97077,97260,97474,97715,97988,98304,98651,98925,99197,99482,99823,100119,100367,100557,100729,100941,101111,101276,101431,101695,102029,102343,102664,102971,103348,103768,104265,104686,105107,105428,105774,106104,106340,106621,106863,107306,107727,108055,108239,108464,108806,109254,109655,110022,110377,110711,110969,111552,112145,112894,113138,113562,113924,114512,114923,115225,115498,115869,116297,116140,115430,114546,113760,113714,113881,114494,114805,115172,115488,115749,116000,116462,117321,118247,119384,119857,120177,120036
394321,"Altoona, PA",318,53717,53816,53925,53992,54111,54214,54410,54578,54752,55250,55782,56333,56537,56794,57072,57392,57648,57908,58086,58350,58587,58733,58800,58774,58883,59030,59176,59347,59574,59866,60028,60053,60148,59682,59361,59041,59281,59375,59440,59605,59623,59569,59655,59931,60166,60281,60473,60664,60897,61062,61345,61552,61848,62212,62567,63011,63466,64175,64626,65135,65439,65860,66235,66620,67008,67306,67600,67841,68107,68320,68573,68813,69171,69656,70104,70537,70843,71201,71448,71633,71783,72111,72474,72813,72925,73363,73877,74501,74964,75453,76160,76783,77391,77862,78445,78990,79483,79127,78637,77981,77898,77822,77973,78203,78199,77965,77789,78110,78754,79468,80150,81014,81897,82855,82895,82807,83095,83849,84541,84633,84703,85026,85346,85486,85431,85348,85731,86158,86519,86737,87058,87393,87806,88083,88336,88631,89043,89410,89677,89649,89678,89632,89305,88948,88321,88472,89125,89618,89745,89062,88939,88882,88978,88637,88175,87743,87133,85985,84568,83716,82499,82242,81458,81457,80903,80636,80675,81193,82243,82926,83299,83007,83258,83202,83308,83190,83537,84394,85112,85075,84477,84212,83961,83917,83543,83642,84155,84760,84784,83708,82257,81342,80842,80269,79936,79791,80521,81404,81163,80305,79602,80465,81766,82888,83480,84340,85520,87193,87934,87536,87832,88294,89500,89816,90670,91421,92742,94063,95079,94985,94949,95521,96386,97391,97722,97813,97264,96912,96655,95928,95353,95126,95765,96290,96714,96937,97390,98283,99063,99359,99303,99628,100247,100832,100902,100973,101185,101460,102064,102516,103478,105363,107118,108515,108742,109447,110257,111276,111722,112413,112629,112597,112014,111704,111265,110974,110418,110014,109535,109150,109381,109497,109739,109690,110029,109763,109994,110057,110814,111228,111731,112069,112175,112249,112380,112887,113264
394905,"New Bern, NC",319,90403,91183,92031,92910,93119,93209,93244,93138,93260,93246,93628,93847,94257,93636,92810,91895,92171,92666,93212,94101,94497,95150,95107,95521,95743,96531,97433,98347,98764,98993,99213,99136,99303,99258,99612,99779,100084,100378,100696,100994,101222,101470,101675,101817,101952,102126,102532,102956,103451,103811,104113,104440,104721,105041,105341,105882,106500,107194,107538,107828,108028,108323,108588,108803,109137,109416,109751,109872,109967,109986,110183,110370,110556,110847,111210,111724,111992,112276,112443,112733,113009,113307,113593,113908,114184,114363,114501,114621,114895,115175,115499,115759,116086,116481,117002,117577,118269,118825,119424,119970,120621,121392,122286,123475,124654,125860,126749,127485,128626,130061,131741,133168,134533,135703,136940,137997,139099,140098,141320,142807,143669,144918,146055,147740,149529,151578,153506,155093,156388,157770,159229,160723,162611,163586,164315,164630,165012,165200,165156,165200,165469,165411,165369,164827,163975,163398,162774,162724,162272,161834,161193,160629,160049,159615,158862,158269,157354,156684,155982,154500,152942,151269,150412,149664,148993,148427,147934,147512,147382,147037,146766,146572,146508,146444,146094,145651,145090,144318,143671,143022,142400,141830,141323,141085,140872,140806,140501,140166,139688,139571,139493,139622,139492,139419,139247,139106,139004,138770,138712,138602,138619,139040,139274,139990,139767,139837,139507,139467,139442,139198,139311,139293,139448,139093,138336,136329,135758,135023,135394,134930,134497,134471,133876,133958,133899,133044,133086,133375,134308,134616,134426,134723,134990,135278,135583,135393,135211,135547,135740,136300,136318,136693,136970,137315,137554,137760,137961,138488,139067,139932,140411,140894,140938,141205,141449,141715,142253,142657,143332,143579,143827,144154,144440,144996,145485,146039,146367,146747,147268,148037,148802,149503,150202,150822,151760,152409,153168,153877,154822,155684,156316,156823,157191,157771,158336,158834,159175
394442,"Carbondale, IL",320,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",80047,80363,80789,81434,81443,81266,81000,81402,81643,82185,82691,83238,83554,83856,84250,84640,85640,86830,88261,88920,89770,90232,90821,91135,91925,92543,92447,92136,92127,92561,92935,93069,93259,93265,93114,93305,93346,93042,92993,93312,94211,94323,94088,93698,93258,92847,92401,92005,91560,91710,91744,91706,90847,90268,89833,89562,89496,89891,90221,90115,89582,88868,88183,87352,86850,86525,86363,86157,85938,85210,84709,84148,84199,84016,83885,83802,83729,83526,83121,82655,82086,81660,81088,80839,80426,80378,80359,80474,80491,80602,80823,81023,80948,80676,80481,80442,80443,80396,80505,80739,81116,81355,81659,82136,83222,84605,86001,86750,87247,87419,87540,87438,87413,87402,87167,86966,86561,86329,85745,85721,85888,86565,87182,87828,88180,88438,88792,89172,89456,89631,90119,90428,90884,90905,90905,90693,90637,90840,91196,91520,91822,91957,92229,92394,92260,92019,91764,91882,92181,92469,92596,92578,92731,92945,93038,93238,93707,94457,95095,95508,95829,96125,96530,96828,96949,97023,97144,97289,97116,97049,97118,97275,97179,97144,97355,97686,97975,98194,98495,98776,99221,99480,99694,99883,100274,100628,100770,100903,101118,101399
394802,"London, KY",321,44196,44456,44674,44909,45078,45244,45330,45502,45700,45796,45836,45890,46080,46362,46549,46824,46962,47131,47193,47311,47448,47901,48355,48680,48742,48763,49034,48974,49343,49638,50335,50627,50779,50614,50578,50630,50767,50812,50824,51145,51306,51495,51531,51764,52018,52246,52403,52646,52899,53178,53379,53527,53627,53664,53692,53826,54037,54317,54483,54610,54774,55020,55213,55370,55534,55788,55953,56029,56066,56131,56307,56422,56570,56663,56859,57031,57157,57204,57297,57437,57590,57726,57858,58058,58239,58411,58507,58601,58767,58978,59219,59449,59693,59938,60138,60293,60450,60630,60840,61040,61295,61601,61952,62157,62319,62455,62740,63084,63422,63754,64025,64298,64417,64510,64525,64682,64847,65080,65250,65407,65536,65559,65736,66003,66368,66615,66821,67017,67225,67379,67477,67550,67755,67756,67728,67470,67670,67859,68108,68253,68427,68473,68356,68105,67873,68432,68999,69676,69515,69469,69589,69637,69629,69748,70236,70758,70842,70310,69826,69744,69818,69821,69434,69562,69792,70244,70554,71164,71975,72848,73326,73363,73598,74001,74769,75186,75482,75410,75068,74506,74151,74006,74041,74125,74184,74311,74323,74299,74316,74410,74659,74904,75154,75328,75593,75871,76216,76352,76451,76542,76723,76966,77416,77747,77848,77766,77705,77740,77778,77877,78194,78590,78780,78801,78670,78776,79033,79362,79707,80077,80425,80777,80689,80761,80934,81434,81656,81804,81922,82127,82342,82498,82701,82834,83207,83217,83291,83178,83533,83808,84146,84480,84875,85269,85603,85964,86357,86870,87469,88114,88642,89184,89599,90011,90256,90545,90804,91143,91424,91887,92640,93433,94087,94428,94785,95105,95357,95452,95538,95660,95978,96361,96047,95766,95532,95957,96327,96607,97016,97527,98075,98562,98932,99175,99825,100465,101186
394800,"Logan, ID",322,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",135301,135754,136053,136567,136791,136980,137243,137507,137574,137454,137338,137278,137310,137172,137010,136998,137329,137777,138014,138176,138361,138643,138896,139155,139339,139438,139585,139567,139599,139451,139477,139531,139812,140371,140931,141433,141680,141968,142308,142875,143448,144064,144688,145448,146770,147962,149159,149911,151126,152532,153812,155189,156307,157770,159006,160473,160316,160067,159762,161173,162755,164392,165814,166265,167175,167874,169261,170061,171546,173427,175405,176603,177137,177691,178912,180940,182671,183930,184627,185667,187028,187904,188758,188826,189186,188823,188210,187538,187351,187267,187110,186347,185894,185337,184855,184182,183496,182753,181744,180376,178955,177656,176746,176310,176240,176286,176214,176040,175816,176520,177516,178693,178515,178071,177394,177044,175592,173977,171831,170416,168786,166929,164783,163139,162237,162216,161725,160838,159338,158487,158266,158804,159710,160228,160555,160194,160692,160844,161430,161939,163567,164960,166871,167774,168647,169126,169917,171210,172641,173941,175558,177151,179296,180662,181063,181051,181198,182336,184025,185276,185167,184650,183997,184179,183514,183788,184171,184978,185885,186446,187272,187650,188601,189651,190796,191259,192656,194023,195817,197409,198234,199260,199371,201148,202954,205225,206562,208581,210166,211907,212865,213902,215141,216592,218175,219871,221475,223353,225851,228200,228483,228202,228868,231990,235666,238972,241776,242028,242393,242897,245068,246543,249147,251815,254630,255480,256309,256982,258592,261468,264258,266634,267502,268824,270378,272150,273456,274996,276179
394668,"Harrisonburg, VA",323,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",196359,196798,196697,197233,197737,198742,199678,200805,201341,201404,201185,201139,201519,201662,202693,202995,203223,202641,202205,201581,201671,202307,203324,204043,204002,203801,203030,202497,202012,201621,200929,200038,199019,198052,196854,195652,194550,193861,193261,192753,192071,191223,190512,189588,188805,187829,187063,186193,185255,184017,183002,182194,181841,181577,181363,181237,181200,181208,180724,179954,179180,178834,178545,178167,177616,176997,176304,175771,175379,175128,175132,175330,175593,176082,176285,176514,176594,176849,177247,177294,177250,177036,177030,176990,176975,176646,176560,176503,176503,176580,176694,177037,177328,177700,178061,178400,178771,179100,179411,179693,180111,180387,180608,180993,181499,182073,182416,182862,183220,183598,183919,184341,184795,185217,185574,185811,186029,186246,186581,186907,187276,187621,188011,188338,188605,188955,189418,189873,190319,190707,191183,191608,191966,192394,192918,193468,194083,194615,195135,195600,196067,196550,197071,197666,198388,199057,199968,200886,201710,202316,202868,203527,204263,204941,205470,205725,206042,206507,207507,208576,209730,210632,211665,212717,213662,214617,215596,216711,217678,218494,218694,218780,218776,219034
394374,"Beckley, WV",324,47474,47521,47541,47575,47609,47639,47684,47779,47888,47990,48099,48310,48574,48809,48972,49102,49241,49427,49615,49797,49973,50305,50598,50653,50569,50615,50886,51175,51486,51741,51958,52017,52104,51947,51854,51822,51951,51984,52000,52110,52187,52262,52358,52576,52683,52807,52962,53131,53234,53319,53376,53426,53522,53675,53869,54160,54566,55048,55241,55406,55534,55795,56001,56144,56269,56383,56525,56621,56705,56744,56899,57062,57269,57433,57622,57846,58113,58417,58666,58750,58777,58783,58929,59103,59312,59514,59730,59959,60145,60323,60472,60770,61085,61445,61791,62162,62555,62882,63227,63534,63963,64311,64776,65169,65651,66202,66878,67646,68372,69007,69602,70232,70621,71020,71272,71773,72208,72643,72709,72655,72526,72718,72914,73109,73314,73586,73923,73996,74018,73922,74114,74279,74448,74415,74391,74427,74509,74625,74684,74834,74969,75074,75065,74948,74996,75088,75311,75397,75579,76108,76734,77741,78365,79010,79092,78985,78731,78428,78151,77891,77651,77064,76458,75106,74255,73428,73512,74120,74689,75211,75250,75298,75306,74961,74515,74190,74015,74023,73759,73311,72909,72687,72823,72980,73067,73225,73439,73905,74313,74635,74828,75010,75116,75167,75155,75075,74990,75083,75281,75431,75476,75723,76052,76386,76516,76633,76745,77007,77290,77587,77735,77882,77947,77453,76984,76618,76827,76983,77050,77170,77299,77467,77581,77691,77820,77945,78365,78635,78880,78775,78870,78660,78417,78050,77976,77987,78089,78397,77929,77272,76359,76169,76033,75996,75983,76028,75908,75634,75276,75124,75375,75867,76248,76398,76431,76622,76889,77200,77391,77584,77720,77807,77965,78036,78185,78111,77994,77847,77655,77576,77600,77847,78115,78235,78309,78451,78686,78962,79304,79566,79803,79904,79990,79916,79854,79867,79799
394824,"Mansfield, OH",325,73507,73896,74241,74565,74779,75097,75408,75743,76042,76238,76467,76702,76936,77255,77654,78091,78599,78849,79139,79431,79811,80396,80860,81316,81683,81907,82107,82314,82710,83255,83684,83972,84163,84224,84317,84438,84677,85037,85310,85460,85463,85527,85699,85990,86312,86654,87071,87488,87869,88110,88361,88643,88836,88984,89166,89389,89620,89845,90032,90210,90262,90419,90608,90905,91307,91648,91885,91989,92125,92329,92456,92580,92924,93384,93880,94185,94492,94820,95155,95490,95811,96004,96283,96541,96706,96758,96785,97042,97295,97548,97774,98052,98307,98709,99151,99539,99948,100230,100604,100692,100763,100810,101030,101118,101301,101407,101540,101708,101880,102123,102245,102573,102938,103409,103716,104326,104797,105326,105718,106081,106194,106272,106426,106543,106729,106851,107283,107626,108306,109098,109889,110209,109938,109696,109777,109876,109857,109274,108847,107722,106537,105079,103999,103699,104814,105890,106140,106171,106084,107037,107014,107432,107339,106868,106327,105538,105059,104002,103536,102521,102163,100945,100175,99736,99619,99746,99782,99072,97195,95934,94820,94684,93311,92308,91521,90550,89288,88574,87486,87453,86828,86891,86351,86018,85971,86099,85920,85745,85466,84877,83987,82982,83023,82679,82491,81815,81831,81987,81952,82086,82832,84047,85569,86603,87291,87481,88193,88341,88159,87219,87652,87686,86975,84925,83560,82810,82294,81788,81400,81847,82440,82990,82218,81488,81581,82484,83117,83197,83786,84404,84163,84020,83867,84658,85404,86915,87831,88687,88962,89379,89043,88660,88743,88018,86919,85489,84960,84572,84175,84100,84527,85259,85542,85729,86145,87361,89597,91644,93602,93690,94296,94575,95001,95026,95528,96727,97689,98223,98797,99286,99497,100049,100478,101294,101773,102337,102836,103144,103533,104117,104324,104873,105613,107148,108649,110076,111738
395217,"Weirton, OH",326,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",70409,70597,70576,70511,70341,70176,70114,69961,69699,69197,68842,68681,68716,68369,68059,67859,67962,68148,68242,68437,68570,68754,68749,68641,68568,68718,68939,69166,69119,68909,68599,68354,68453,69023,69552,69860,69655,69584,69470,69388,69346,69391,69519,69523,69484,69321,69223,69023,68910,68742,68693,68533,68441,68252,68111,68229,68353,68497,68371,68275,68237,68125,67962,67701,67406,67254,67123,66927,66725,66622,66645,66564,66348,66156,65930,65892,65828,65724,65458,65224,65060,64820,64518,64324,64245,64239,64255,64230,64192,64082,64092,64136,64188,64245,64396,64536,64641,64666,64710,64874,64910,64926,64889,65016,65193,65389,65493,65510,65501,65427,65494,65189,65412,65699,66241,66214,66126,66055,66213,66585,66938,67374,67562,68126,68469,69009,69337,69885,70279,70684,71009,71265,71586,72148,72782,73268,73324,73236,73125,73236,73530,73881,74156,74234,74345,74256,74284,74199,74413,74525,74707,74795,74911,75033,75171,75469,75736,75946,76143,76387,76662,76989,77281,77597,77932,78263,78553,78762,78929,79192,79375,79613,79788,80029,80346,80663,81177,81681,82301,82731,83184,83593,83998,84320,84577,84737,84791,84798,84576
394635,"Goldsboro, NC",327,88862,88933,89059,89221,89444,89575,89717,89863,90147,91016,91789,92480,92615,92836,93093,93372,93810,94228,94622,94796,94996,94275,93534,92871,93060,93321,93411,93417,92957,92822,92728,93045,93019,93083,93385,93818,94247,94430,94716,94991,95458,95738,95985,96161,96391,96858,97332,97769,98064,98325,98711,99111,99667,100085,100518,100904,101474,102182,102604,103028,103234,103587,103740,103974,104174,104520,104827,105035,105193,105257,105478,105624,105841,106176,106566,106965,107163,107363,107502,107735,107959,108191,108442,108705,108993,109134,109257,109477,109813,110161,110454,110776,111109,111388,111641,111895,112175,112360,112621,113333,114183,115022,115537,116091,116686,117187,117598,117973,118383,118996,119625,118876,118016,117086,117288,117165,116988,117094,117388,117644,117895,118227,118486,119069,119328,119710,119526,119641,119771,119706,119412,118921,118236,117391,116543,116404,116682,116910,117036,117060,116916,116833,116812,117353,117899,118383,118787,118849,118833,118680,118546,118377,118312,118238,118104,117641,117040,116422,115806,115204,114555,113928,113348,112837,112459,112155,111914,111631,111522,111419,111364,111155,110889,110636,110442,110190,109857,109228,108650,108104,107663,107326,107011,106910,106844,106883,106691,106470,106082,105979,105921,105979,105995,105957,105938,105896,105863,105824,105878,106048,106312,106544,106654,106718,106763,106847,106947,107036,107166,107252,107414,107573,107840,108124,108429,108730,109072,109449,109831,110177,110540,110900,111286,111667,112015,112440,112899,113396,113739,114070,114408,114841,115215,115592,115911,116224,116551,117344,118196,119066,119350,119699,119963,120353,120714,121044,121414,121711,122176,121374,120562,119388,119836,120029,120312,120077,120105,120437,120746,121104,121150,121628,121930,122349,122147,122433,123029,123973,124448,124476,124508,124589,124670,124830,124993,125391,125671,125753,125613,125485,125660,126097,126590,127084,127743,128410,129220
